servico_carta,servico_site,similaridade,categoria_carta,categoria_site,perfil_carta,perfil_site,url_carta,url_site
Nota fiscal de consumidor eletrônica (NFC-e) – credenciamento e CSC,Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento extemporâneo,0.73,Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-consumidor-eletronica-nfc-e-credenciamento-e-csc/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-de-nota-fiscal-de-produtor-eletronica-nfp-e-fora-do-prazo/
Pedido de reconsideração de despacho de indeferimento de atestado de inexistência para fins de diferimento do ICMS diferencial de alíquotas e de importação na aquisição de máquinas e equipamentos industriais – Termo de Acordo,Atestado de Inexistência para fins de diferimento do ICMS Diferencial de Alíquotas e de Importação na aquisição de máquinas e equipamentos industriais – Termo de Acordo,0.855,Benefícios Fiscais - CCIS;Comércio Indústria e Serviços;Notícias,"Certidões, Atestados, Homologações e Declarações Tributárias","Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/pedido-de-reconsideracao-de-despacho-de-indeferimento-de-atestado-de-inexistencia-para-fins-de-diferimento-do-icms-diferencial-de-aliquotas-e-de-importacao-na-aquisicao-de-maquinas-e-equipamentos-indu/,http://www.catalogo.sefaz.ms.gov.br/atestado-de-inexistencia-para-fins-de-diferimento-do-icms-diferencial-de-aliquotas-e-de-importacao-na-aquisicao-de-maquinas-e-equipamentos-industriais/
ICMS Importação – dispensa da cobrança de ICMS sobre a importação de bens de uso exclusivo em processo de geração e de transmissão de sons e imagens ou de composição e impressão jornalística,ICMS importação – Dispensa da cobrança de ICMS sobre a importação de bens de uso exclusivo em processo de produção industrial ou agropecuária,0.743,Benefícios Fiscais - CCIS;Comércio Indústria e Serviços;Notícias,ICMS,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/icms-importacao-dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-de-uso-exclusivo-em-processo-de-geracao-e-de-transmissao-de-sons-e-imagens-ou-de-composicao-e-impressao-jornalistica/,http://www.catalogo.sefaz.ms.gov.br/dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-de-producao/
Prorrogação de atestado de inexistência para fins de diferimento do ICMS diferencial de alíquotas e de importação na aquisição de máquinas e equipamentos industriais – Termo de Acordo,Atestado de Inexistência para fins de diferimento do ICMS Diferencial de Alíquotas e de Importação na aquisição de máquinas e equipamentos industriais – Termo de Acordo,0.957,Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,"Certidões, Atestados, Homologações e Declarações Tributárias","Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/prorrogacao-de-atestado-de-inexistencia-para-fins-de-diferimento-do-icms-diferencial-de-aliquotas-e-de-importacao-na-aquisicao-de-maquinas-e-equipamentos-industriais-termo-de-acordo/,http://www.catalogo.sefaz.ms.gov.br/atestado-de-inexistencia-para-fins-de-diferimento-do-icms-diferencial-de-aliquotas-e-de-importacao-na-aquisicao-de-maquinas-e-equipamentos-industriais/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de empresas",0.769,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,http://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Cerealista",0.772,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,http://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-cerealista/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Frigoríficos",0.72,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,http://www.catalogo.sefaz.ms.gov.br/inscricao-estadual-de-frigorificos/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Inscrição de Artesão (CEA – Cadastro Especial de Artesão)",1.0,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Alteração de dados cadastrais",0.747,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,http://www.catalogo.sefaz.ms.gov.br/alteracao-de-dados-cadastrais-exceto-endereco-no-cadastro-de-comercio-industria-e-servicos-ccis/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Reativação da inscrição estadual",0.705,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,http://www.catalogo.sefaz.ms.gov.br/reativacao-da-inscricao-estadual-do-cadastro-de-comercio-industria-e-servicos-ccis/
"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de artesão (CEA – cadastro especial de artesão)","Cadastro do Comércio, Indústria e Serviços (CCIS) – Baixa da inscrição estadual",0.723,Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Cadastros,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-artesao-cea-cadastro-especial-de-artesao/,http://www.catalogo.sefaz.ms.gov.br/baixa-da-inscricao-estadual-ccis/
"Nota fiscal eletrônica (NF-e), modelo 55 – pedido de cancelamento extemporâneo",Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,0.797,Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Nota Fiscal Avulsa Eletrônica,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
"Nota fiscal eletrônica (NF-e), modelo 55 – pedido de cancelamento extemporâneo",Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento extemporâneo,0.757,Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-de-nota-fiscal-de-produtor-eletronica-nfp-e-fora-do-prazo/
"Nota fiscal eletrônica (NF-e), modelo 55 – pedido de cancelamento extemporâneo","Nota Fiscal Eletrônica (NF-e), Modelo 55 – Pedido de cancelamento extemporâneo",1.0,Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/
"Nota fiscal eletrônica (NF-e), modelo 55 – pedido de cancelamento extemporâneo",Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,0.797,Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
"Nota fiscal eletrônica (NF-e), modelo 55 – pedido de cancelamento extemporâneo","Manifesto Eletrônico de Documentos Fiscais, Modelo 58 – Pedido de Cancelamento Extemporâneo",0.722,Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/,http://www.catalogo.sefaz.ms.gov.br/manifesto-eletronico-de-documentos-fiscais-modelo-58-pedido-de-cancelamento-extemporaneo/
Regime especial –  PROEXPRP – Ponta Porã (art. 5º-A do Dec. 14.426/2016),Regime Especial – PROEXPRP Ponta Porã (Art. 5º-A do Dec. 14.426/2016),0.979,Agropecuária;Comércio Indústria e Serviços;Regimes Especiais - CAP;Regimes Especiais - CCIS,Regimes Especiais e Autorizações Específicas,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/regime-especial-proexprp-ponta-pora-art-5o-a-do-dec-14-426-2016/,https://www.catalogo.sefaz.ms.gov.br/regime-especial-proexprp-ponta-pora-art-5o-a-do-dec-14-426-2016/
Autorização – inclusão de franqueadora no regime especial de transportadora conveniada (Anexo XII ao RICMS) – apenas para transportadoras de MS com regime especial de transportadora conveniada,Autorização – Inclusão de franqueadora no regime especial de transportadora conveniada (Anexo XII ao RICMS),0.716,Comércio Indústria e Serviços;Regimes Especiais - CCIS,Regimes Especiais e Autorizações Específicas,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/autorizacao-inclusao-de-franqueadora-no-regime-especial-de-transportadora-conveniada-anexo-xii-ao-ricms-apenas-para-transportadoras-de-ms-com-regime-especial-de-transportadora-co/,https://www.catalogo.sefaz.ms.gov.br/autorizacao-inclusao-de-franqueadora-no-regime-especial-de-transportadora-conveniada-anexo-xii-ao-ricms/
Autorização específica – redução de base de cálculo nas operações com produtos resultantes da industrialização da mandioca (art. 60-B do Anexo I ao RICMS) – apenas p/ industrializadores de mandioca,Autorização Específica – Redução de base de cálculo nas operações com produtos resultantes da industrialização da mandioca,0.765,Autorizações - CCIS;Comércio Indústria e Serviços,Regimes Especiais e Autorizações Específicas,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-reducao-de-base-de-calculo-nas-operacoes-com-produtos-resultantes-da-industrializacao-da-mandioca-art-60-b-do-anexo-i-ao-ricms-apenas-p-industrializadore/,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-reducao-de-base-de-calculo-nas-operacoes-com-produtos-resultantes-da-industrializacao-da-mandioca/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento dentro do prazo de 24h,0.8,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Nota Fiscal Avulsa Eletrônica,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-24h/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,1.0,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Nota Fiscal Avulsa Eletrônica,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal Avulsa Eletrônica (NFA–e) – Emissão,0.75,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Nota Fiscal Avulsa Eletrônica,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,http://www.catalogo.sefaz.ms.gov.br/emissao-nota-fiscal-avulsa-eletronica-nfa-e/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento extemporâneo,0.859,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-de-nota-fiscal-de-produtor-eletronica-nfp-e-fora-do-prazo/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento extemporâneo (não autorizado on–line),0.725,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,http://www.catalogo.sefaz.ms.gov.br/nota-fiscal-de-produtor-eletronica-nfp-e-cancelamento-extemporaneo-nao-autorizado-on-line/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,"Nota Fiscal Eletrônica (NF-e), Modelo 55 – Pedido de cancelamento extemporâneo",0.797,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-eletronica-nf-e-modelo-55-pedido-de-cancelamento-extemporaneo/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento dentro do prazo de 24h,0.8,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-24h/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento extemporâneo,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,1.0,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento dentro do prazo de 144h,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento dentro do prazo de 24h,0.98,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Nota Fiscal Avulsa Eletrônica,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-144h/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-24h/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento dentro do prazo de 144h,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento extemporâneo,0.794,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Nota Fiscal Avulsa Eletrônica,"Comércio, Indústria e Serviços",Cidadão,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-144h/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-extemporaneo/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento dentro do prazo de 144h,Nota Fiscal de Produtor Eletrônica (NFP–e) – Cancelamento dentro do prazo de 24h,0.859,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Produtor Rural,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-144h/,http://www.catalogo.sefaz.ms.gov.br/cancelamento-nota-fiscal-de-produtor-eletronica-nfp-e/
Nota fiscal avulsa eletrônica (NFA-e) – cancelamento dentro do prazo de 144h,Nota Fiscal Avulsa Eletrônica (NFA-e) – Cancelamento dentro do prazo de 24h,0.98,Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Documentos Fiscais Eletrônicos,"Comércio, Indústria e Serviços",Empresa,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-144h/,https://www.catalogo.sefaz.ms.gov.br/nota-fiscal-avulsa-eletronica-nfa-e-cancelamento-dentro-do-prazo-de-24h/
