Categorias,Perfis,Serviços,URL,fonte,id_unico,data_extracao
Comércio Indústria e Serviços;Regimes Especiais - CCIS,Empresa,"Regime especial – dilatação de prazo p/ pagamento, por período quinzenal, do ICMS ST devido na entrada de mercadorias no estado de MS – apenas para concessionárias de veículos ou de máquinas agrícolas (art. 4º, I, b do Anexo V ao RICMS e art. 5º do Dec. 14.383/2016)",https://www.catalogo.sefaz.ms.gov.br/regime-especial-dilatacao-de-prazo-p-pagamento-por-periodo-quinzenal-do-icms-st-devido-na-entrada-de-mercadorias-no-estado-de-ms-apenas-para-concessionarias-de-veiculos-ou-de-ma/,Carta de Serviço,189,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Empresa,"Declaração de Substituição Tributária, Diferencial de Alíquotas e Antecipação (DeSTDA) – entrega e retificação",https://www.catalogo.sefaz.ms.gov.br/declaracao-de-substituicao-tributaria-diferencial-de-aliquotas-e-antecipacao-destda-entrega-e-retificacao/,Carta de Serviço,190,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,ICMS ST-SN – revisão na hipótese de o contribuinte não ser o destinatário da mercadoria,https://www.catalogo.sefaz.ms.gov.br/icms-st-sn-revisao-na-hipotese-de-o-contribuinte-nao-ser-o-destinatario-da-mercadoria/,Carta de Serviço,191,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS;Outras solicitações - Geral,Empresa,Fale Conosco,https://www.catalogo.sefaz.ms.gov.br/fale-conosco/,Carta de Serviço,192,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,ICMS Equalização Simples Nacional – revisão na hipótese de o contribuinte não ser o destinatário da mercadoria,https://www.catalogo.sefaz.ms.gov.br/icms-equalizacao-simples-nacional-revisao-na-hipotese-de-o-contribuinte-nao-ser-o-destinatario-da-mercadoria/,Carta de Serviço,193,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,ICMS Equalização Simples Nacional – 2ª revisão da cobrança – sistema e-SAP,https://www.catalogo.sefaz.ms.gov.br/icms-equalizacao-simples-nacional-2a-revisao-da-cobranca-sistema-e-sap/,Carta de Serviço,194,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,"Simples Nacional – impugnação do indeferimento de reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",https://www.catalogo.sefaz.ms.gov.br/simples-nacional-impugnacao-do-indeferimento-de-reconsideracao-do-ato-de-exclusao-do-regime-tributario-diferenciado-simplificado-e-favorecido/,Carta de Serviço,195,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,"Simples Nacional – impugnação do ato de indeferimento do pedido de reconsideração da opção pelo regime tributário diferenciado, simplificado e favorecido",https://www.catalogo.sefaz.ms.gov.br/simples-nacional-impugnacao-do-ato-de-indeferimento-do-pedido-de-reconsideracao-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido/,Carta de Serviço,196,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,Microempreendedor Individual (MEI) – reconsideração do ato de desenquadramento do SIMEI,https://www.catalogo.sefaz.ms.gov.br/microempreendedor-individual-mei-reconsideracao-do-ato-de-desenquadramento-do-simei/,Carta de Serviço,197,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,"Simples Nacional – reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido",https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-exclusao-do-regime-tributario-diferenciado-simplificado-e-favorecido/,Carta de Serviço,198,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,"Simples Nacional – reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido",https://www.catalogo.sefaz.ms.gov.br/simples-nacional-reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido/,Carta de Serviço,199,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Outras solicitações - CAP;Outras solicitações - CCIS,Empresa,ICMS ST-SN – revisão da cobrança (2ª revisão – sistema e-SAP),https://www.catalogo.sefaz.ms.gov.br/icms-st-sn-revisao-da-cobranca-2a-revisao-sistema-e-sap/,Carta de Serviço,200,2025-08-14
Comércio Indústria e Serviços;Outras solicitações - CCIS,Empresa,"Manifesto eletrônico de documentos fiscais (MDF-e), modelo 58 – pedido de cancelamento extemporâneo",https://www.catalogo.sefaz.ms.gov.br/manifesto-eletronico-de-documentos-fiscais-modelo-58-pedido-de-cancelamento-extemporaneo/,Carta de Serviço,201,2025-08-14
Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Empresa,"Conhecimento de transporte eletrônico – CT-e, modelo 57 e Conhecimento de transporte eletrônico para outros serviços – CT-e OS, modelo 67 – pedido de cancelamento extemporâneo",https://www.catalogo.sefaz.ms.gov.br/conhecimento-de-transporte-eletronico-ct-e-modelo-57-e-conhecimento-de-transporte-eletronico-para-outros-servicos-ct-e-os-modelo-67-pedido-de-cancelamento-extemporaneo/,Carta de Serviço,202,2025-08-14
Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Empresa,Atestado de inexistência para fins de diferimento do ICMS diferencial de alíquotas e de importação na aquisição de máquinas e equipamentos industriais – Termo de Acordo,https://www.catalogo.sefaz.ms.gov.br/atestado-de-inexistencia-para-fins-de-diferimento-do-icms-diferencial-de-aliquotas-e-de-importacao-na-aquisicao-de-maquinas-e-equipamentos-industriais-termo-de-acordo/,Carta de Serviço,203,2025-08-14
Agropecuária;Cadastro Fiscal;Cadastro Fiscal - CAP;Cadastro Fiscal - CCIS;Cidadão / Governo / Geral;Comércio Indústria e Serviços,Empresa,Cancelamento ou suspensão de inscrição estadual de terceiro no cadastro,https://www.catalogo.sefaz.ms.gov.br/cancelamento-ou-suspensao-de-inscricao-estadual-de-terceiro-no-cadastro/,Carta de Serviço,204,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Empresa,Débito fiscal – baixa de notificação CRD,https://www.catalogo.sefaz.ms.gov.br/debito-fiscal-baixa-de-notificacao-crd/,Carta de Serviço,205,2025-08-14
Agropecuária;Autorizações - CAP;Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Credenciamento – remessa de produtos agrícolas para depósito em Mato Grosso, com suspensão da cobrança do ICMS (Prot. ICMS 10/05)",https://www.catalogo.sefaz.ms.gov.br/credenciamento-remessa-de-produtos-agricolas-para-deposito-em-mato-grosso-com-suspensao-da-cobranca-do-icms-prot-icms-10-05/,Carta de Serviço,206,2025-08-14
Agropecuária;Autorizações - CAP;Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Credenciamento para recebimento de produtos agrícolas para depósito, remetidos por produtores rurais do estado de Mato Grosso, com suspensão da cobrança do ICMS (Prot. ICMS 10/05)",https://www.catalogo.sefaz.ms.gov.br/credenciamento-para-recebimento-de-produtos-agricolas-para-deposito-remetidos-por-produtores-rurais-do-estado-de-mato-grosso-com-suspensao-da-cobranca-do-icms-prot-icms-10-05/,Carta de Serviço,207,2025-08-14
Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Autorização específica – diferimento do ICMS na aquisição de produtos agrícolas por empresa industrializadora de ração animal, na operação interna (art. 7º do Dec. 9.895/2000) – apenas p/ indústrias de ração animal",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-diferimento-do-icms-na-aquisicao-de-produtos-agricolas-por-empresa-industrializadora-de-racao-animal-na-operacao-interna-art-7o-do-dec-9-895-2000-apenas/,Carta de Serviço,208,2025-08-14
Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,Autorização específica – diferimento do ICMS nas operações internas com couro bovino ou bufalino e produtos químicos adquiridos por industrializadores de couro (Dec. 11.796/2005) – apenas p/ indústrias de couro,https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-diferimento-do-icms-nas-operacoes-internas-com-couro-bovino-ou-bufalino-e-produtos-quimicos-adquiridos-por-industrializadores-de-couro-dec-11-796-2005-ape/,Carta de Serviço,209,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Créditos Fiscais - CAP;Créditos Fiscais - CCIS,Empresa,ICMS – homologação de crédito de equivalência de exportação,https://www.catalogo.sefaz.ms.gov.br/icms-homologacao-de-credito-de-equivalencia-de-exportacao/,Carta de Serviço,210,2025-08-14
Cadastro Fiscal - CCIS;Comércio Indústria e Serviços;Notícias,Empresa,"Cadastro do comércio, indústria e serviços (CCIS) – inscrição estadual temporária para empresas do ramo de construção civil",https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-estadual-temporaria-para-empresas-do-ramo-de-construcao-civil/,Carta de Serviço,211,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Empresa,Escrituração fiscal digital (EFD) – dispensa de entrega,https://www.catalogo.sefaz.ms.gov.br/dispensa-de-entrega-de-escrituracao-fiscal-digital-efd/,Carta de Serviço,212,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Empresa,Escrituração fiscal digital (EFD) – retificação,https://www.catalogo.sefaz.ms.gov.br/retificacao-de-escrituracao-fiscal-digital-efd/,Carta de Serviço,213,2025-08-14
Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Empresa,"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de empresa do ramo de combustíveis líquidos e gasosos e lubrificantes",https://www.catalogo.sefaz.ms.gov.br/inscricao-estadual-de-empresa-do-ramo-de-combustiveis-e-lubrificantes/,Carta de Serviço,214,2025-08-14
Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Empresa,"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de contribuinte localizado em outras unidades da federação como responsável pelo recolhimento do ICMS nas operações destinadas a consumidor final (ICMS DIFCON)",https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-localizado-em-outras-unidades-da-federacao-como-responsavel-pelo-recolhimento-do-icms-nas-operacoes-destinadas-a-c/,Carta de Serviço,215,2025-08-14
Comércio Indústria e Serviços;Outras solicitações - CCIS,Empresa,ICMS Estimativa – revisão de valores ou reconsideração do enquadramento,https://www.catalogo.sefaz.ms.gov.br/icms-estimativa-revisao-de-valores-ou-reconsideracao-do-enquadramento/,Carta de Serviço,216,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Empresa,Escrituração fiscal digital (EFD) – baixa de notificação,https://www.catalogo.sefaz.ms.gov.br/escrituracao-fiscal-digital-efd-baixa-de-notificacao/,Carta de Serviço,217,2025-08-14
Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Registro especial e prévio das empresas optantes pelo Simples Nacional para realizar operações interestaduais com produtos do §3º do art. 1º da Resolução/Sefaz nº 2.611, de 12/02/2015",https://www.catalogo.sefaz.ms.gov.br/registro-especial-e-previo-das-empresas-optantes-pelo-simples-nacional-para-realizar-operacoes-interestaduais-com-produtos-do-%c2%a73o-do-art-1o-da-resolucao-sefaz-no-2-611-de-12-02-2015/,Carta de Serviço,218,2025-08-14
Comércio Indústria e Serviços;Documentos Fiscais - CCIS,Empresa,Nota fiscal de empresas – cancelamento por motivo de extravio,https://www.catalogo.sefaz.ms.gov.br/cancelamento-por-motivo-de-extravio-de-nota-fiscal-de-empresas/,Carta de Serviço,219,2025-08-14
Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Empresa,"Cadastro do comércio, indústria e serviços (CCIS) – alteração de dados cadastrais",https://www.catalogo.sefaz.ms.gov.br/cadastro-do-comercio-industria-e-servicos-ccis-alteracao-de-dados-cadastrais/,Carta de Serviço,220,2025-08-14
Comércio Indústria e Serviços;Regimes Especiais - CCIS,Empresa,Regime especial – transportadora conveniada por meio de Termo de Acordo para atuar como fiel depositária das mercadorias que transporta (Anexo XII ao RICMS),https://www.catalogo.sefaz.ms.gov.br/regime-especial-transportadora-conveniada-por-meio-de-termo-de-acordo-para-atuar-como-fiel-depositaria-das-mercadorias-que-transporta-anexo-xii-ao-ricms/,Carta de Serviço,221,2025-08-14
Agropecuária;Autorizações - CAP;Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,"Autorização específica – dilatação do prazo para pagamento semanal do ICMS devido nas saídas interestaduais (art. 72, V do Anexo V ao RICMS) – serviço exclusivo para cerealistas ou comercializadoras de cereais",https://www.catalogo.sefaz.ms.gov.br/autorizacao-especifica-dilatacao-do-prazo-para-pagamento-semanal-do-icms-devido-nas-saidas-interestaduais-art-72-v-do-anexo-v-ao-ricms-servico-exclusivo-para-cerealistas-ou-com/,Carta de Serviço,222,2025-08-14
Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,Autorização para impressão de documentos fiscais (AIDF) – comprovação intempestiva,https://www.catalogo.sefaz.ms.gov.br/autorizacao-para-impressao-de-documentos-fiscais-aidf-comprovacao-intempestiva/,Carta de Serviço,223,2025-08-14
Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,Autorização para impressão de documentos fiscais (AIDF),https://www.catalogo.sefaz.ms.gov.br/autorizacao-para-impressao-de-documentos-fiscais-aidf/,Carta de Serviço,224,2025-08-14
Autorizações - CCIS;Comércio Indústria e Serviços,Empresa,Autorização para impressão de documentos fiscais (AIDF) – cancelamento do pedido,https://www.catalogo.sefaz.ms.gov.br/autorizacao-para-impressao-de-documentos-fiscais-aidf-cancelamento-do-pedido/,Carta de Serviço,225,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Declarações - CAP;Declarações - CCIS,Empresa,Escrituração fiscal digital (EFD) – entrega,https://www.catalogo.sefaz.ms.gov.br/entrega-da-escrituracao-fiscal-digital-efd/,Carta de Serviço,226,2025-08-14
Cadastro Fiscal - CCIS;Comércio Indústria e Serviços,Empresa,"Cadastro do comércio, indústria e serviços (CCIS) – inscrição de frigoríficos",https://www.catalogo.sefaz.ms.gov.br/inscricao-estadual-de-frigorificos/,Carta de Serviço,227,2025-08-14
Agropecuária;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS,Empresa,Documentos fiscais –  inutilização por vencimento ou não utilização,https://www.catalogo.sefaz.ms.gov.br/documentos-fiscais-inutilizacao-por-vencimento-ou-nao-utilizacao/,Carta de Serviço,228,2025-08-14
Agropecuária;Cidadão / Governo / Geral;Comércio Indústria e Serviços;Documentos Fiscais - CAP;Documentos Fiscais - CCIS;Documentos Fiscais - Geral,Empresa,Documento de arrecadação do estado de Mato Grosso do Sul (DAEMS) – emissão,https://www.catalogo.sefaz.ms.gov.br/documento-de-arrecadacao-do-estado-de-mato-grosso-do-sul-daems-emissao/,Carta de Serviço,229,2025-08-14
Comércio Indústria e Serviços;Créditos Fiscais - CCIS,Empresa,ICMS – homologação de transferência de crédito realizada por distribuidora de combustíveis,https://www.catalogo.sefaz.ms.gov.br/icms-homologacao-de-transferencia-de-credito-realizada-por-distribuidora-de-combustiveis/,Carta de Serviço,230,2025-08-14
Agropecuária;Benefícios Fiscais - CAP;Benefícios Fiscais - CCIS;Comércio Indústria e Serviços,Empresa,ICMS Importação – dispensa da cobrança de ICMS sobre a importação de bens de uso exclusivo em processo de produção industrial ou agropecuária,https://www.catalogo.sefaz.ms.gov.br/dispensa-da-cobranca-de-icms-sobre-a-importacao-de-bens-de-producao/,Carta de Serviço,231,2025-08-14
